name,dept,area,count,adjustedcount,year,country,latitude,longitude
George Karypis,University of Minnesota,High-performance computing,2.0,0.83333,1998,us,48.3785292,-92.8311659
George Karypis,University of Minnesota,High-performance computing,1.0,0.33333,1999,us,48.3785292,-92.8311659
George Karypis,University of Minnesota,High-performance computing,1.0,0.33333,2000,us,48.3785292,-92.8311659
George Karypis,University of Minnesota,High-performance computing,1.0,0.5,2001,us,48.3785292,-92.8311659
George Karypis,University of Minnesota,High-performance computing,1.0,1.0,2003,us,48.3785292,-92.8311659
George Karypis,University of Minnesota,High-performance computing,1.0,0.33333,2016,us,48.3785292,-92.8311659
George Karypis,University of Minnesota,Databases,1.0,0.33333,1997,us,48.3785292,-92.8311659
George Karypis,University of Minnesota,Databases,2.0,0.29167,2022,us,48.3785292,-92.8311659
George Kesidis,Pennsylvania State University,Operating systems,1.0,0.2,2017,us,40.8025835,-77.8559383
George Kesidis,Pennsylvania State University,Measurement & perf. analysis,1.0,0.25,2017,us,40.8025835,-77.8559383
George Kollios,Boston University,Computer security,1.0,0.25,2015,us,42.3501894,-71.1007099
George Kollios,Boston University,Computer security,1.0,0.25,2016,us,42.3501894,-71.1007099
George Kollios,Boston University,Computer security,1.0,0.2,2021,us,42.3501894,-71.1007099
George Kollios,Boston University,Databases,1.0,0.25,2001,us,42.3501894,-71.1007099
George Kollios,Boston University,Databases,1.0,0.33333,2002,us,42.3501894,-71.1007099
George Kollios,Boston University,Databases,2.0,0.45,2004,us,42.3501894,-71.1007099
George Kollios,Boston University,Databases,1.0,0.25,2007,us,42.3501894,-71.1007099
George Kollios,Boston University,Databases,3.0,0.7,2008,us,42.3501894,-71.1007099
George Kollios,Boston University,Databases,1.0,0.33333,2018,us,42.3501894,-71.1007099
George Kollios,Boston University,Databases,1.0,0.33333,1999,us,42.3501894,-71.1007099
George Kollios,Boston University,Databases,1.0,0.25,2000,us,42.3501894,-71.1007099
George Kollios,Boston University,Databases,1.0,0.25,2005,us,42.3501894,-71.1007099
George Kollios,Boston University,Databases,1.0,0.25,2006,us,42.3501894,-71.1007099
George Kollios,Boston University,Databases,1.0,0.2,2008,us,42.3501894,-71.1007099
George Kollios,Boston University,Databases,1.0,0.2,2015,us,42.3501894,-71.1007099
George Kollios,Boston University,Databases,1.0,0.25,2005,us,42.3501894,-71.1007099
George Kollios,Boston University,Databases,2.0,0.5,2007,us,42.3501894,-71.1007099
George Kollios,Boston University,Databases,1.0,0.25,2009,us,42.3501894,-71.1007099
George Kollios,Boston University,Databases,2.0,0.45,2010,us,42.3501894,-71.1007099
George Kollios,Boston University,Databases,1.0,0.33333,2012,us,42.3501894,-71.1007099
George Kollios,Boston University,Databases,1.0,0.33333,2017,us,42.3501894,-71.1007099
George Kollios,Boston University,Databases,1.0,0.33333,2019,us,42.3501894,-71.1007099
George N. Rouskas,North Carolina State University,High-performance computing,1.0,0.33333,2009,us,35.7714749,-78.6741935
George N. Rouskas,North Carolina State University,Computer networks,1.0,0.33333,1997,us,35.7714749,-78.6741935
George N. Rouskas,North Carolina State University,Measurement & perf. analysis,1.0,0.33333,1998,us,35.7714749,-78.6741935
George N. Rouskas,North Carolina State University,Measurement & perf. analysis,1.0,0.5,2001,us,35.7714749,-78.6741935
George Papen,Univ. of California - San Diego,Computer architecture,1.0,0.2,2023,us,32.8792438,-117.2311247
George Papen,Univ. of California - San Diego,Computer networks,1.0,0.11111,2014,us,32.8792438,-117.2311247
George Papen,Univ. of California - San Diego,Computer networks,1.0,0.125,2010,us,32.8792438,-117.2311247
George Papen,Univ. of California - San Diego,Computer networks,1.0,0.11111,2013,us,32.8792438,-117.2311247
George Papen,Univ. of California - San Diego,Computer networks,1.0,0.14286,2017,us,32.8792438,-117.2311247
George Papen,Univ. of California - San Diego,Computer networks,1.0,0.066667,2023,us,32.8792438,-117.2311247
George Porter,Univ. of California - San Diego,Operating systems,1.0,0.25,2012,us,32.8792438,-117.2311247
George Porter,Univ. of California - San Diego,Operating systems,1.0,0.33333,2022,us,32.8792438,-117.2311247
George Porter,Univ. of California - San Diego,Operating systems,1.0,0.14286,2012,us,32.8792438,-117.2311247
George Porter,Univ. of California - San Diego,Computer networks,1.0,0.2,2007,us,32.8792438,-117.2311247
George Porter,Univ. of California - San Diego,Computer networks,1.0,0.14286,2011,us,32.8792438,-117.2311247
George Porter,Univ. of California - San Diego,Computer networks,2.0,0.27778,2014,us,32.8792438,-117.2311247
George Porter,Univ. of California - San Diego,Computer networks,2.0,0.25397,2017,us,32.8792438,-117.2311247
George Porter,Univ. of California - San Diego,Computer networks,1.0,0.16667,2020,us,32.8792438,-117.2311247
George Porter,Univ. of California - San Diego,Computer networks,1.0,0.125,2010,us,32.8792438,-117.2311247
George Porter,Univ. of California - San Diego,Computer networks,1.0,0.11111,2013,us,32.8792438,-117.2311247
George Porter,Univ. of California - San Diego,Computer networks,1.0,0.2,2015,us,32.8792438,-117.2311247
George Porter,Univ. of California - San Diego,Computer networks,1.0,0.14286,2017,us,32.8792438,-117.2311247
George T. Heineman,Worcester Polytechnic Institute,Databases,1.0,0.5,1997,us,42.274315,-71.8084567
George T. Heineman,Worcester Polytechnic Institute,Software engineering,1.0,0.5,1995,us,42.274315,-71.8084567
George T. Heineman,Worcester Polytechnic Institute,Software engineering,1.0,0.5,2002,us,42.274315,-71.8084567
George T. Heineman,Worcester Polytechnic Institute,Databases,1.0,0.33333,2004,us,42.274315,-71.8084567
George Varghese,Univ. of California - Los Angeles,Computer security,1.0,0.33333,2004,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer architecture,1.0,0.2,2003,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Measurement & perf. analysis,1.0,0.33333,2003,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Measurement & perf. analysis,1.0,0.33333,2004,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Measurement & perf. analysis,1.0,0.16667,2007,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer architecture,1.0,0.33333,2003,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer architecture,1.0,0.33333,2004,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Mobile computing,1.0,0.125,2012,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Mobile computing,1.0,0.16667,2018,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,2.0,0.45833,2010,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,1.0,0.2,2011,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,1.0,0.33333,2012,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,1.0,0.16667,2013,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,1.0,0.14286,2014,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,3.0,0.61667,2015,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,1.0,0.14286,2017,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,1.0,0.14286,2020,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,1.0,0.25,2022,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Operating systems,1.0,0.25,2004,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Operating systems,1.0,0.125,2008,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Operating systems,1.0,0.14286,2016,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Programming languages,1.0,0.2,2016,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,1.0,0.5,1988,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,1.0,0.33333,1994,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,2.0,1.0,1995,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,1.0,0.33333,1996,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,1.0,0.25,1997,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,1.0,0.25,1998,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,1.0,0.33333,1999,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,1.0,0.5,2000,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,1.0,0.5,2001,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,2.0,0.75,2002,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,3.0,0.91667,2003,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,1.0,0.25,2004,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,2.0,0.53333,2006,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,1.0,0.25,2009,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,1.0,0.25,2011,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,1.0,0.125,2013,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,1.0,0.090909,2014,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,1.0,0.11111,2016,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,1.0,0.2,2020,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,1.0,0.125,2021,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Computer networks,1.0,0.14286,2023,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Measurement & perf. analysis,1.0,0.5,1998,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Measurement & perf. analysis,1.0,0.5,2003,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Measurement & perf. analysis,1.0,0.25,2011,us,34.0708777,-118.4468507
George Varghese,Univ. of California - Los Angeles,Operating systems,1.0,0.5,1987,us,34.0708777,-118.4468507
Georgios Fainekos,Arizona State University,Embedded & real-time systems,1.0,0.2,2015,us,33.4213174,-111.9331593
Georgios Fainekos,Arizona State University,Embedded & real-time systems,1.0,0.5,2019,us,33.4213174,-111.9331593
Georgios Fainekos,Arizona State University,Embedded & real-time systems,1.0,0.25,2009,us,33.4213174,-111.9331593
Georgios Portokalidis,Stevens Institute of Technology,Computer security,1.0,0.25,2012,us,40.7448096,-74.0252392
Georgios Portokalidis,Stevens Institute of Technology,Computer security,2.0,0.5,2013,us,40.7448096,-74.0252392
Georgios Portokalidis,Stevens Institute of Technology,Computer security,1.0,0.2,2020,us,40.7448096,-74.0252392
Georgios Portokalidis,Stevens Institute of Technology,Operating systems,1.0,0.33333,2006,us,40.7448096,-74.0252392
Georgios Portokalidis,Stevens Institute of Technology,Operating systems,1.0,0.5,2008,us,40.7448096,-74.0252392
Georgios Portokalidis,Stevens Institute of Technology,Mobile computing,1.0,0.33333,2017,us,40.7448096,-74.0252392
Georgios Portokalidis,Stevens Institute of Technology,Computer security,1.0,0.16667,2012,us,40.7448096,-74.0252392
Georgios Portokalidis,Stevens Institute of Technology,Computer security,1.0,0.2,2015,us,40.7448096,-74.0252392
Georgios Portokalidis,Stevens Institute of Technology,Computer security,1.0,0.11111,2022,us,40.7448096,-74.0252392
Georgios Portokalidis,Stevens Institute of Technology,Computer security,1.0,0.25,2014,us,40.7448096,-74.0252392
Georgios Portokalidis,Stevens Institute of Technology,Computer security,1.0,0.14286,2021,us,40.7448096,-74.0252392
Georgios Portokalidis,Stevens Institute of Technology,Operating systems,1.0,0.2,2004,us,40.7448096,-74.0252392
Georgios Tzimpragos,University of Michigan,Computer architecture,1.0,0.2,2019,us,42.2942142,-83.7100389
Georgios Tzimpragos,University of Michigan,Computer architecture,1.0,0.125,2020,us,42.2942142,-83.7100389
Georgios Tzimpragos,University of Michigan,Computer architecture,1.0,0.11111,2018,us,42.2942142,-83.7100389
Georgios Tzimpragos,University of Michigan,Computer architecture,1.0,0.2,2021,us,42.2942142,-83.7100389
Georgios Tzimpragos,University of Michigan,Programming languages,1.0,0.16667,2022,us,42.2942142,-83.7100389
Gerald Baumgartner,Louisiana State University,Software engineering,1.0,0.25,2000,us,30.4057618,-91.1859745
Gerald Baumgartner,Louisiana State University,High-performance computing,1.0,0.16667,2001,us,30.4057618,-91.1859745
Gerald Baumgartner,Louisiana State University,Programming languages,1.0,0.125,2002,us,30.4057618,-91.1859745
Gerald Baumgartner,Louisiana State University,High-performance computing,1.0,0.1,2002,us,30.4057618,-91.1859745
Gerald DeJong,Univ. of Illinois at Urbana-Champaign,Programming languages,1.0,0.1,2003,us,40.0991183,-88.2385158
Gerhard W. Dueck,University of New Brunswick,Design automation,1.0,0.33333,2003,canada,45.9455303,-66.6401831
Gerhard W. Dueck,University of New Brunswick,Design automation,1.0,0.33333,2003,canada,45.9455303,-66.6401831
Gianfranco Ciardo,Iowa State University,Measurement & perf. analysis,1.0,0.33333,2000,us,42.0279046,-93.644613
Gianluca Stringhini,Boston University,Computer security,1.0,0.33333,2013,us,42.3501894,-71.1007099
Gianluca Stringhini,Boston University,Computer security,1.0,0.125,2015,us,42.3501894,-71.1007099
Gianluca Stringhini,Boston University,Computer security,1.0,0.125,2017,us,42.3501894,-71.1007099
Gianluca Stringhini,Boston University,Computer security,1.0,0.25,2018,us,42.3501894,-71.1007099
Gianluca Stringhini,Boston University,Computer security,3.0,0.43452,2022,us,42.3501894,-71.1007099
Gianluca Stringhini,Boston University,Measurement & perf. analysis,1.0,0.14286,2013,us,42.3501894,-71.1007099
Gianluca Stringhini,Boston University,Measurement & perf. analysis,1.0,0.16667,2014,us,42.3501894,-71.1007099
Gianluca Stringhini,Boston University,Measurement & perf. analysis,1.0,0.33333,2016,us,42.3501894,-71.1007099
Gianluca Stringhini,Boston University,Measurement & perf. analysis,1.0,0.125,2017,us,42.3501894,-71.1007099
Gianluca Stringhini,Boston University,Measurement & perf. analysis,1.0,0.14286,2018,us,42.3501894,-71.1007099
Gianluca Stringhini,Boston University,Computer security,1.0,0.25,2013,us,42.3501894,-71.1007099
Gianluca Stringhini,Boston University,Computer security,1.0,0.16667,2017,us,42.3501894,-71.1007099
Gianluca Stringhini,Boston University,Computer security,2.0,0.53333,2021,us,42.3501894,-71.1007099
Gianluca Stringhini,Boston University,Computer security,2.0,0.32143,2021,us,42.3501894,-71.1007099
Gianluca Stringhini,Boston University,Computer security,1.0,0.16667,2022,us,42.3501894,-71.1007099
Gianluca Stringhini,Boston University,Computer security,1.0,0.2,2023,us,42.3501894,-71.1007099
Gil Zussman,Columbia University,Mobile computing,1.0,0.2,2005,us,40.8176657,-73.9585144
Gil Zussman,Columbia University,Mobile computing,1.0,0.33333,2006,us,40.8176657,-73.9585144
Gil Zussman,Columbia University,Mobile computing,1.0,0.16667,2009,us,40.8176657,-73.9585144
Gil Zussman,Columbia University,Mobile computing,1.0,0.2,2019,us,40.8176657,-73.9585144
Gil Zussman,Columbia University,Mobile computing,1.0,0.071429,2020,us,40.8176657,-73.9585144
Gil Zussman,Columbia University,Measurement & perf. analysis,1.0,0.33333,2006,us,40.8176657,-73.9585144
Gil Zussman,Columbia University,Measurement & perf. analysis,1.0,0.2,2010,us,40.8176657,-73.9585144
Gil Zussman,Columbia University,Measurement & perf. analysis,1.0,0.16667,2014,us,40.8176657,-73.9585144
Gil Zussman,Columbia University,Measurement & perf. analysis,2.0,0.53333,2015,us,40.8176657,-73.9585144
Gil Zussman,Columbia University,Measurement & perf. analysis,1.0,0.2,2021,us,40.8176657,-73.9585144
Gill Bejerano,Stanford University,Computer architecture,1.0,0.33333,2018,us,37.4313138,-122.1693654
Gill Bejerano,Stanford University,Computer architecture,1.0,0.25,2019,us,37.4313138,-122.1693654
Giora Slutzki,Iowa State University,Databases,1.0,0.33333,1988,us,42.0279046,-93.644613
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,1.0,0.5,2002,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,1.0,0.5,2003,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,1.0,0.33333,2004,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,1.0,0.25,2007,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,1.0,0.125,2009,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,1.0,0.25,2011,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,2.0,0.375,2012,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,3.0,0.83333,2013,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,2.0,0.625,2015,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,1.0,0.11111,2016,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,3.0,0.41071,2017,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,1.0,0.14286,2018,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,1.0,0.2,2022,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Software engineering,1.0,0.2,2015,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Software engineering,1.0,0.33333,1997,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Software engineering,1.0,0.11111,2023,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Measurement & perf. analysis,1.0,0.16667,2011,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Measurement & perf. analysis,1.0,0.14286,2013,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Measurement & perf. analysis,1.0,0.16667,2014,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Software engineering,1.0,0.125,2008,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,1.0,0.25,2006,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,1.0,0.16667,2007,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,2.0,0.41667,2010,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,1.0,0.25,2011,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,1.0,0.25,2013,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,2.0,0.325,2014,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,2.0,0.34286,2015,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,2.0,0.23611,2016,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,3.0,0.36786,2017,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,2.0,0.34286,2018,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,1.0,0.1,2019,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,1.0,0.125,2020,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,2.0,0.47619,2008,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,1.0,0.16667,2012,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,1.0,0.16667,2013,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,1.0,0.16667,2015,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,2.0,0.25758,2016,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,1.0,0.25,2018,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,2.0,0.325,2020,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,1.0,0.11111,2021,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,4.0,0.60952,2022,us,34.4146025,-119.84581
Giovanni Vigna,Univ. of California - Santa Barbara,Computer security,2.0,0.26667,2023,us,34.4146025,-119.84581
Giri Narasimhan,Florida International University,Operating systems,1.0,0.16667,2016,us,25.7553898,-80.3762833
Giri Narasimhan,Florida International University,Operating systems,1.0,0.125,2021,us,25.7553898,-80.3762833
Giulia Guidi,Cornell University,High-performance computing,1.0,0.16667,2020,us,42.4529076,-76.4800842
Giulia Guidi,Cornell University,High-performance computing,1.0,0.1,2022,us,42.4529076,-76.4800842
Giuliano Antoniol,Polytechnique Montreal,Software engineering,1.0,0.25,1997,canada,45.5045875,-73.612996
Giuliano Antoniol,Polytechnique Montreal,Software engineering,2.0,0.5,2010,canada,45.5045875,-73.612996
Giuseppe Ateniese,George Mason University,Computer security,1.0,0.33333,1998,us,38.8313333,-77.3079884
Giuseppe Ateniese,George Mason University,Computer security,1.0,1.0,1999,us,38.8313333,-77.3079884
Giuseppe Ateniese,George Mason University,Computer security,1.0,0.5,2001,us,38.8313333,-77.3079884
Giuseppe Ateniese,George Mason University,Computer security,2.0,0.83333,2005,us,38.8313333,-77.3079884
Giuseppe Ateniese,George Mason University,Computer security,1.0,0.25,2006,us,38.8313333,-77.3079884
Giuseppe Ateniese,George Mason University,Computer security,1.0,0.14286,2007,us,38.8313333,-77.3079884
Giuseppe Ateniese,George Mason University,Computer security,1.0,0.33333,2015,us,38.8313333,-77.3079884
Giuseppe Ateniese,George Mason University,Computer security,1.0,0.33333,2017,us,38.8313333,-77.3079884
Giuseppe Ateniese,George Mason University,Computer security,1.0,0.33333,2021,us,38.8313333,-77.3079884
Giuseppe Ateniese,George Mason University,Computer security,1.0,0.33333,2022,us,38.8313333,-77.3079884
Giuseppe Ateniese,George Mason University,Operating systems,1.0,0.25,2007,us,38.8313333,-77.3079884
Giuseppe Ateniese,George Mason University,Computer security,1.0,0.33333,2001,us,38.8313333,-77.3079884
Giuseppe Ateniese,George Mason University,Computer security,1.0,0.25,2005,us,38.8313333,-77.3079884
Giuseppe Ateniese,George Mason University,Computer security,1.0,0.33333,2007,us,38.8313333,-77.3079884
Giuseppe Ateniese,George Mason University,Computer security,1.0,0.25,2013,us,38.8313333,-77.3079884
Giuseppe Ateniese,George Mason University,Computer security,1.0,0.25,2020,us,38.8313333,-77.3079884
Giuseppe Ateniese,George Mason University,Computer security,1.0,0.2,2021,us,38.8313333,-77.3079884
Glenn Reinman,Univ. of California - Los Angeles,Design automation,1.0,0.33333,2010,us,34.0708777,-118.4468507
Glenn Reinman,Univ. of California - Los Angeles,Design automation,1.0,0.2,2012,us,34.0708777,-118.4468507
Glenn Reinman,Univ. of California - Los Angeles,Design automation,1.0,0.16667,2014,us,34.0708777,-118.4468507
Glenn Reinman,Univ. of California - Los Angeles,Design automation,1.0,0.2,2015,us,34.0708777,-118.4468507
Glenn Reinman,Univ. of California - Los Angeles,Design automation,1.0,0.16667,2016,us,34.0708777,-118.4468507
Glenn Reinman,Univ. of California - Los Angeles,Computer architecture,1.0,0.33333,2003,us,34.0708777,-118.4468507
Glenn Reinman,Univ. of California - Los Angeles,Computer architecture,1.0,0.14286,2008,us,34.0708777,-118.4468507
Glenn Reinman,Univ. of California - Los Angeles,Computer architecture,1.0,0.33333,2015,us,34.0708777,-118.4468507
Glenn Reinman,Univ. of California - Los Angeles,Computer architecture,1.0,0.25,2017,us,34.0708777,-118.4468507
Glenn Reinman,Univ. of California - Los Angeles,Design automation,1.0,0.16667,2008,us,34.0708777,-118.4468507
Glenn Reinman,Univ. of California - Los Angeles,Design automation,1.0,0.25,2015,us,34.0708777,-118.4468507
Glenn Reinman,Univ. of California - Los Angeles,High-performance computing,1.0,0.25,2004,us,34.0708777,-118.4468507
Glenn Reinman,Univ. of California - Los Angeles,High-performance computing,1.0,0.25,2005,us,34.0708777,-118.4468507
Glenn Reinman,Univ. of California - Los Angeles,Computer architecture,2.0,0.66667,1999,us,34.0708777,-118.4468507
Glenn Reinman,Univ. of California - Los Angeles,Computer architecture,1.0,0.25,2007,us,34.0708777,-118.4468507
Glenn Reinman,Univ. of California - Los Angeles,Computer architecture,1.0,0.5,1998,us,34.0708777,-118.4468507
Glenn Reinman,Univ. of California - Los Angeles,Computer architecture,1.0,0.33333,1999,us,34.0708777,-118.4468507
Glenn Reinman,Univ. of California - Los Angeles,Computer architecture,1.0,0.2,2007,us,34.0708777,-118.4468507
Glenn Reinman,Univ. of California - Los Angeles,Computer architecture,1.0,0.11111,2008,us,34.0708777,-118.4468507
Glenn Reinman,Univ. of California - Los Angeles,Mobile computing,1.0,0.090909,2009,us,34.0708777,-118.4468507
Godmar Back,Virginia Tech,High-performance computing,1.0,0.33333,2007,us,37.2219268,-80.4272818
Godmar Back,Virginia Tech,High-performance computing,1.0,0.33333,2009,us,37.2219268,-80.4272818
Godmar Back,Virginia Tech,Operating systems,1.0,0.16667,1996,us,37.2219268,-80.4272818
Godmar Back,Virginia Tech,Operating systems,1.0,0.33333,2000,us,37.2219268,-80.4272818
Godmar Back,Virginia Tech,Operating systems,1.0,0.2,2006,us,37.2219268,-80.4272818
Godmar Back,Virginia Tech,Measurement & perf. analysis,1.0,0.2,2000,us,37.2219268,-80.4272818
Godmar Back,Virginia Tech,Operating systems,1.0,0.16667,1997,us,37.2219268,-80.4272818
Godmar Back,Virginia Tech,Operating systems,1.0,0.5,2013,us,37.2219268,-80.4272818
Gokarna Sharma,Kent State University,Databases,1.0,0.25,2019,us,41.1443582,-81.3398299
Gokhan Memik,Northwestern University,Computer architecture,1.0,0.2,2008,us,42.0551164,-87.6758111
Gokhan Memik,Northwestern University,Design automation,1.0,0.5,2002,us,42.0551164,-87.6758111
Gokhan Memik,Northwestern University,Design automation,1.0,0.25,2003,us,42.0551164,-87.6758111
Gokhan Memik,Northwestern University,Design automation,1.0,0.33333,2005,us,42.0551164,-87.6758111
Gokhan Memik,Northwestern University,Design automation,1.0,0.25,2008,us,42.0551164,-87.6758111
Gokhan Memik,Northwestern University,Design automation,1.0,0.2,2009,us,42.0551164,-87.6758111
Gokhan Memik,Northwestern University,Design automation,1.0,0.16667,2010,us,42.0551164,-87.6758111
Gokhan Memik,Northwestern University,Design automation,1.0,0.5,2018,us,42.0551164,-87.6758111
Gokhan Memik,Northwestern University,Operating systems,1.0,0.33333,2002,us,42.0551164,-87.6758111
Gokhan Memik,Northwestern University,Computer architecture,1.0,0.25,2001,us,42.0551164,-87.6758111
Gokhan Memik,Northwestern University,Computer architecture,1.0,0.33333,2003,us,42.0551164,-87.6758111
Gokhan Memik,Northwestern University,Computer architecture,1.0,0.33333,2010,us,42.0551164,-87.6758111
Gokhan Memik,Northwestern University,Computer architecture,1.0,0.16667,2011,us,42.0551164,-87.6758111
Gokhan Memik,Northwestern University,High-performance computing,1.0,0.125,2000,us,42.0551164,-87.6758111
Gokhan Memik,Northwestern University,High-performance computing,1.0,0.25,2004,us,42.0551164,-87.6758111
